,fsk_rssi,voltage,current,altitude,latitude,longitude,tas,gps_used,fix_type,satellites_num,roll,yaw,pitch,motor_status,imu_status,gps_status,cgps_used,press_compass_status,f_mode,gps_pos_used,vehicle_type,error_flags1,gps_accH
20150713 14:14:15:167,-53,10.8,0.0,51.09,32.962894,-117.06523,3.2622077,true,3,17,2.79,99.07001,-0.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:15:946,-56,10.8,0.0,51.07,32.962894,-117.0652,3.2301395,true,3,17,1.26,98.380005,0.47,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:16:245,-55,10.8,0.0,51.09,32.962894,-117.0652,3.2000625,true,3,17,0.87,98.51999,0.93,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:16:452,-56,10.8,0.0,51.06,32.962894,-117.06519,3.2312536,true,3,17,0.91,98.57001,0.95,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:17:151,-57,10.8,0.0,51.05,32.962894,-117.06516,3.2638168,true,3,17,0.54,98.600006,0.96,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:17:627,-57,10.8,0.0,51.04,32.96289,-117.065155,3.2647512,true,3,17,0.02,98.350006,0.94,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:18:135,-69,10.8,0.0,51.07,32.96289,-117.06514,3.277682,true,3,17,0.44,98.16,0.94,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:18:341,-64,10.8,0.0,51.08,32.96289,-117.065125,3.2908661,true,3,17,0.37,98.20001,1.43,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:18:517,-71,10.8,0.0,51.11,32.962887,-117.065125,3.2920053,true,3,17,0.63,98.22,1.52,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:18:902,-67,10.8,0.0,51.07,32.962887,-117.06512,3.3096373,true,3,17,0.32,98.03,1.27,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:19:602,-69,10.8,0.0,51.05,32.962883,-117.06508,3.368234,true,3,17,1.06,98.140015,1.09,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:19:783,-61,10.8,0.0,51.04,32.962883,-117.06508,3.368234,true,3,17,1.02,98.26001,1.38,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:20:290,-66,10.8,0.0,51.07,32.962883,-117.06506,3.3803105,true,3,17,1.0,98.350006,1.19,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:20:391,-63,10.8,0.0,51.1,32.96288,-117.06505,3.4090614,true,3,17,1.08,98.350006,1.2,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:20:981,-73,10.8,0.0,51.03,32.96288,-117.065025,3.4179673,true,3,17,1.56,98.16,1.21,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:21:076,-64,10.8,0.0,51.02,32.96288,-117.065025,3.4179673,true,3,17,1.44,98.149994,1.28,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:21:165,-62,10.8,0.0,50.99,32.96288,-117.065025,3.3891737,true,3,17,1.39,98.16,1.41,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:21:392,-66,10.8,0.0,50.97,32.962875,-117.06501,3.4211693,true,3,17,1.6,98.16,1.75,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:21:565,-66,10.8,0.0,51.02,32.962875,-117.06501,3.4410465,true,3,17,1.68,98.109985,1.65,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:21:678,-64,10.8,0.0,50.99,32.962875,-117.06501,3.4410465,true,3,17,1.75,98.06,1.31,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:22:163,-66,10.8,0.0,50.96,32.962875,-117.06499,3.4234486,true,3,17,1.23,98.03,1.71,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:22:449,-68,10.8,0.0,50.94,32.962875,-117.06499,3.4521008,true,3,17,1.36,98.04999,1.5,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:22:644,-66,10.8,0.0,50.92,32.962875,-117.06497,3.473111,true,3,17,1.67,98.140015,1.38,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:22:854,-68,10.8,0.0,50.88,32.962875,-117.064964,3.4631777,true,3,17,1.89,98.20001,1.06,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:23:542,-66,10.8,0.0,51.02,32.96287,-117.06495,3.4655447,true,3,17,1.47,97.859985,1.48,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:24:028,-63,10.8,0.0,51.05,32.962868,-117.064926,3.4693084,true,3,17,1.49,97.57999,1.24,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:24:129,-68,10.8,0.0,51.03,32.962868,-117.06491,3.4805317,true,3,17,1.12,97.51999,1.33,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:24:736,-64,10.8,0.0,51.1,32.962864,-117.064896,3.5017853,true,3,17,2.48,97.73999,1.18,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:25:006,-72,10.8,0.0,51.11,32.962864,-117.06489,3.502913,true,3,17,2.79,97.67999,1.03,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:25:108,-57,10.8,0.0,51.12,32.962864,-117.06489,3.504069,true,3,17,2.59,97.67001,1.0,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:25:205,-62,10.8,0.0,51.14,32.962864,-117.06487,3.494138,true,3,17,2.4,97.609985,1.07,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:25:310,-58,10.8,0.0,51.13,32.962864,-117.06487,3.494138,true,3,17,2.26,97.59,1.09,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:25:419,-64,10.8,0.0,51.15,32.962864,-117.06487,3.4842074,true,3,17,2.1,97.51999,1.26,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:26:291,-63,10.8,0.0,51.09,32.96286,-117.06485,3.4270835,true,3,17,1.79,97.78,-6.76,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:26:403,-54,10.8,0.0,51.1,32.96286,-117.064835,3.2684095,true,3,17,1.72,97.97,-7.62,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:26:588,-53,10.8,0.0,51.13,32.962856,-117.064835,3.016637,true,3,17,1.74,98.31,-7.42,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:26:787,-62,10.8,0.0,51.12,32.962856,-117.06482,2.7365124,true,3,17,1.65,98.44,-6.03,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:26:884,-54,10.8,0.0,51.14,32.962856,-117.06482,2.7365124,true,3,17,1.62,98.34,-5.23,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:27:419,-54,10.8,0.0,51.16,32.962856,-117.064804,2.0106964,true,3,17,1.64,98.09,-2.3,15,225,1,3,21,3,false,2,0,0.4
20150713 14:14:27:493,-67,10.8,0.0,51.13,32.962856,-117.064804,2.0106964,true,3,17,1.51,98.22,-2.19,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:28:072,-62,10.8,0.0,50.94,32.962856,-117.0648,1.6819037,true,3,17,-15.16,99.630005,0.2,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:28:582,-55,10.8,0.0,50.76,32.96286,-117.06478,2.0771375,true,3,17,-9.11,99.75,-2.61,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:28:950,-63,10.8,0.0,50.79,32.962868,-117.06478,2.4953756,true,3,17,-8.08,98.79999,0.23,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:29:148,-64,10.8,0.0,50.73,32.96287,-117.06478,2.719191,true,3,17,-8.4,98.23999,1.53,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:29:360,-57,10.8,0.0,50.68,32.962875,-117.064766,2.9902008,true,3,17,-9.08,97.95001,1.71,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:29:545,-64,10.8,0.0,50.69,32.962875,-117.064766,3.23858,true,3,17,-9.25,97.92001,1.18,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:29:643,-56,10.8,0.0,50.7,32.962883,-117.064766,3.2423604,true,3,17,-9.19,97.880005,0.57,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:29:849,-55,10.8,0.0,50.69,32.962887,-117.064766,3.5194602,true,3,17,-9.02,97.78,-0.15,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:30:139,-56,10.8,0.0,50.67,32.962894,-117.064766,3.978467,true,3,17,-8.32,97.44,0.22,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:30:333,-63,10.8,0.0,50.65,32.96291,-117.06476,4.177428,true,3,17,-8.46,97.07999,0.74,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:30:545,-57,10.8,0.0,50.62,32.962917,-117.06476,4.351333,true,3,17,-7.68,96.630005,1.51,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:30:746,-61,10.8,0.0,50.6,32.962925,-117.06476,4.5476694,true,3,17,-7.31,96.109985,2.17,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:028,-59,10.8,0.0,50.54,32.962933,-117.06476,4.6890726,true,3,17,-6.82,95.59,2.08,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:236,-55,10.8,0.0,50.56,32.96294,-117.06476,4.8584976,true,3,17,-6.53,95.619995,1.72,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:310,-55,10.8,0.0,50.58,32.96294,-117.06476,4.9753995,true,3,17,-6.37,95.67001,1.55,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:554,-51,10.8,0.0,50.65,32.96295,-117.06476,5.063171,true,3,17,-6.8,95.84,0.93,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:736,-51,10.8,0.0,50.66,32.96296,-117.06474,5.1412544,true,3,17,-7.29,95.95999,0.93,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:31:909,-59,10.8,0.0,50.66,32.962967,-117.06474,5.2389407,true,3,17,-7.08,97.17001,1.34,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:32:220,-58,10.8,0.0,50.69,32.962986,-117.06474,5.3506823,true,3,17,-7.22,103.369995,0.75,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:32:415,-63,10.8,0.0,50.68,32.962997,-117.06474,5.4170475,true,3,17,-6.39,109.880005,0.0,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:32:686,-66,10.8,0.0,50.67,32.963005,-117.06473,5.528806,true,3,17,-4.81,119.350006,0.41,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:32:886,-55,10.8,0.0,50.65,32.963017,-117.06473,5.5623016,true,3,17,-3.99,125.83002,0.24,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:33:088,-51,10.8,0.0,50.7,32.963024,-117.06473,5.590313,true,3,17,-4.03,132.20001,-0.54,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:33:300,-54,10.9,0.0,50.74,32.963036,-117.06473,5.5805464,true,3,17,-4.1,138.59,-1.23,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:33:594,-67,10.8,0.0,50.73,32.963055,-117.06472,5.6619782,true,3,17,-2.29,148.19,-1.78,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:33:797,-61,10.8,0.0,50.68,32.963066,-117.06472,5.718295,true,3,17,-1.16,154.19,-1.6,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:33:880,-64,10.8,0.0,50.65,32.963066,-117.06472,5.718295,true,3,17,-0.8,156.43,-1.38,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:34:171,-57,10.8,0.0,50.53,32.963085,-117.06472,5.665139,true,3,17,-0.5,164.58002,-1.28,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:34:378,-53,10.8,0.0,50.46,32.963097,-117.06472,5.6922755,true,3,17,-0.19,169.91998,-1.57,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:34:573,-48,10.8,0.0,50.35,32.963104,-117.064705,5.6012588,true,3,17,-0.15,175.09,-1.36,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:34:878,-59,10.8,0.0,50.31,32.963116,-117.064705,5.655378,true,3,17,1.05,182.6,-3.06,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:35:075,-49,10.9,0.0,50.47,32.963127,-117.064705,5.637242,true,3,17,2.37,185.66998,-3.27,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:35:151,-51,10.9,0.0,50.54,32.963135,-117.064705,5.6567216,true,3,17,2.63,186.09,-3.2,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:35:352,-51,10.9,0.0,50.64,32.963146,-117.064705,5.669515,true,3,17,2.6,185.63,-2.75,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:35:553,-48,10.9,0.0,50.73,32.963154,-117.06469,5.6901407,true,3,17,2.32,184.54001,-1.72,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:35:752,-46,10.9,0.0,50.74,32.963165,-117.06469,5.6587014,true,3,17,1.95,183.47,-1.07,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:36:255,-52,10.9,0.0,50.73,32.963184,-117.06469,5.5818634,true,3,17,1.06,183.04001,-2.65,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:36:540,-50,10.8,0.0,50.72,32.963203,-117.06468,5.524147,true,3,17,2.0,183.41998,-2.97,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:36:736,-51,10.9,0.0,50.74,32.963215,-117.06468,5.5252967,true,3,17,2.54,183.47,-2.82,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:36:930,-48,10.9,0.0,50.77,32.963223,-117.06468,5.5231876,true,3,17,2.73,183.33002,-2.5,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:37:138,-48,10.9,0.0,50.76,32.963234,-117.06468,5.4973903,true,3,17,2.24,183.10999,-2.59,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:37:448,-58,10.9,0.0,50.79,32.96324,-117.06468,5.456189,true,3,17,1.57,183.01001,-3.25,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:37:635,-53,10.9,0.0,50.82,32.963253,-117.06467,5.4680343,true,3,17,1.83,183.0,-3.65,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:37:743,-51,10.9,0.0,50.86,32.963253,-117.06467,5.4484677,true,3,17,2.05,183.01999,-3.56,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:37:904,-55,10.9,0.0,50.88,32.96326,-117.06467,5.4464025,true,3,17,2.42,182.94,-3.29,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:38:138,-54,10.9,0.0,50.91,32.963272,-117.06467,5.4973903,true,3,17,2.32,182.84,-3.24,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:38:329,-51,10.9,0.0,50.93,32.963284,-117.06467,5.4484677,true,3,17,2.33,182.76999,-2.87,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:38:606,-60,10.9,0.0,50.95,32.963303,-117.06465,5.4345655,true,3,17,2.44,182.59,-2.75,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:38:817,-57,10.9,0.0,50.94,32.96331,-117.06465,5.397481,true,3,17,2.26,182.4,-3.19,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:39:093,-53,10.9,0.0,50.92,32.963318,-117.06465,5.4170475,true,3,17,2.21,182.45001,-4.06,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:39:307,-53,10.9,0.0,50.96,32.96333,-117.06465,5.3640003,true,3,17,3.01,182.51001,-3.03,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:39:511,-53,10.9,0.0,50.98,32.963337,-117.06465,5.3779182,true,3,17,4.08,182.03,1.44,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:39:698,-58,10.9,0.0,50.93,32.96335,-117.06465,5.346494,true,3,17,4.09,181.04001,5.71,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:40:098,-57,10.9,0.0,50.87,32.963367,-117.064644,4.895324,true,3,17,3.03,180.41,6.26,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:40:374,-55,10.9,0.0,50.83,32.963383,-117.064644,4.1599283,true,3,17,3.6,180.98999,2.52,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:40:774,-54,10.9,0.0,51.02,32.963394,-117.064644,3.757406,true,3,17,4.12,182.04001,-2.35,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:40:867,-53,10.9,0.0,51.03,32.963394,-117.064644,3.757406,true,3,17,4.06,182.1,-2.1,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:41:072,-63,10.9,0.0,51.08,32.9634,-117.06463,3.6308951,true,3,17,3.55,182.1,-0.18,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:41:165,-53,10.9,0.0,51.08,32.96341,-117.06463,3.527322,true,3,17,3.54,182.04001,0.76,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:41:379,-51,10.9,0.0,51.08,32.963413,-117.06463,3.39613,true,3,17,3.64,181.89001,2.0,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:41:650,-51,10.9,0.0,51.04,32.963417,-117.06463,3.2575145,true,3,17,3.65,181.82,1.11,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:41:856,-50,10.9,0.0,51.02,32.963425,-117.06463,3.0221846,true,3,17,3.9,182.07,-0.04,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:42:059,-52,10.8,0.0,51.01,32.963432,-117.06463,2.8789234,true,3,17,3.89,182.59,-1.54,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:42:250,-54,10.8,0.0,50.97,32.963432,-117.06463,2.7093356,true,3,17,4.08,183.16,-2.55,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:42:449,-61,10.8,0.0,50.91,32.96344,-117.06463,2.655899,true,3,17,4.29,183.58002,-2.55,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:42:655,-51,10.8,0.0,50.91,32.963444,-117.06461,2.58062,true,3,17,4.86,183.76001,-2.34,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:42:930,-56,10.8,0.0,50.83,32.96345,-117.06461,2.45937,true,3,17,4.78,183.68,-1.82,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:43:133,-52,10.8,0.0,50.82,32.963455,-117.06461,2.401104,true,3,17,4.64,183.66998,-1.81,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:43:345,-53,10.8,0.0,50.77,32.96346,-117.06461,2.3753946,true,3,17,4.52,183.69,-2.31,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:43:540,-54,10.8,0.0,50.74,32.963467,-117.06461,2.2995653,true,3,17,4.28,183.73999,-2.46,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:43:831,-54,10.8,0.0,50.73,32.96347,-117.06461,2.2539077,true,3,17,4.32,183.73001,-2.86,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:44:034,-53,10.8,0.0,50.68,32.963474,-117.06461,2.2224538,true,3,17,4.18,183.76999,-2.8,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:44:112,-53,10.8,0.0,50.68,32.963474,-117.06461,2.2126908,true,3,17,4.07,183.78,-2.84,15,225,1,3,21,13,false,2,0,0.4
20150713 14:14:44:348,-51,10.9,0.0,50.68,32.963474,-117.06461,2.147673,true,3,17,0.13,183.63,2.71,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:44:522,-51,10.9,0.0,50.68,32.96348,-117.06461,2.0304925,true,3,17,-2.2,183.39001,8.77,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:44:738,-50,10.9,0.0,50.46,32.963486,-117.06461,1.840489,true,3,17,0.85,183.04999,7.04,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:44:916,-52,10.9,0.0,50.17,32.96349,-117.06461,1.606269,true,3,17,1.25,182.63,4.9,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:112,-51,10.9,0.0,49.86,32.963493,-117.064606,1.4536161,true,3,17,0.48,181.76001,0.6,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:317,-52,10.9,0.0,49.5,32.963493,-117.064606,1.3813399,true,3,17,2.18,180.60999,-0.57,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:414,-50,10.9,0.0,49.35,32.963493,-117.064606,1.4263589,true,3,17,3.95,180.16,1.02,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:598,-51,10.8,0.0,48.96,32.963493,-117.064606,1.3495184,true,3,17,7.28,178.53,4.67,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:797,-49,10.8,0.0,48.54,32.963497,-117.064606,1.2034118,true,3,17,6.21,177.63,1.65,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:45:997,-52,10.9,0.0,48.25,32.963497,-117.064606,0.9759098,true,3,17,3.61,178.16998,-1.23,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:46:193,-49,10.8,0.0,47.85,32.9635,-117.064606,0.8839118,true,3,17,1.7,179.73001,1.06,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:46:394,-52,10.8,0.0,47.45,32.9635,-117.064606,0.82800967,true,3,17,0.76,181.31,-1.42,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:46:601,-53,10.9,0.0,47.14,32.9635,-117.06459,0.84905833,true,3,17,4.78,182.65,-6.25,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:46:674,-55,10.9,0.0,46.99,32.9635,-117.06459,0.84905833,true,3,17,5.21,183.08002,-6.96,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:46:876,-54,10.8,0.0,46.52,32.963505,-117.06459,0.88204306,true,3,17,6.73,183.94,-4.48,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:075,-51,10.9,0.0,46.17,32.963505,-117.06459,0.92455393,true,3,17,5.72,183.59,-0.29,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:275,-53,10.8,0.0,45.74,32.963505,-117.06459,0.9552486,true,3,17,5.41,182.87,-0.41,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:496,-51,10.8,0.0,45.27,32.96351,-117.06459,0.8591275,true,3,17,5.25,182.31,0.2,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:671,-52,10.8,0.0,44.82,32.96351,-117.06459,0.83006024,true,3,17,3.74,181.98999,-0.38,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:881,-49,10.9,0.0,44.46,32.96351,-117.06459,0.74886584,true,3,17,3.43,182.10999,-0.44,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:47:964,-51,10.9,0.0,44.32,32.963512,-117.06459,0.7045566,true,3,17,3.58,181.98999,-0.25,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:48:166,-49,10.9,0.0,43.89,32.963512,-117.06459,0.676757,true,3,17,4.93,181.56,1.91,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:48:471,-51,10.8,0.0,43.22,32.963512,-117.06459,0.57428217,true,3,17,2.88,180.60999,-0.98,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:48:656,-49,10.9,0.0,42.83,32.963512,-117.06459,0.49648768,true,3,17,3.44,180.84,0.85,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:48:861,-51,10.9,0.0,42.41,32.963512,-117.06459,0.4770744,true,3,17,5.3,180.98999,0.25,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:49:058,-49,10.9,0.0,42.04,32.963512,-117.064575,0.43266615,true,3,17,5.03,181.06,-0.21,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:49:336,-52,10.9,0.0,41.47,32.963512,-117.064575,0.308707,true,3,17,4.23,181.10999,1.65,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:49:543,-49,10.9,0.0,41.06,32.963512,-117.064575,0.2147091,true,3,17,4.03,181.25,-0.56,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:49:642,-49,10.9,0.0,40.93,32.963512,-117.064575,0.2147091,true,3,17,3.34,181.28,-1.51,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:49:833,-52,10.9,0.0,40.52,32.963512,-117.064575,0.17088006,true,3,17,2.03,181.44,-1.81,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:032,-47,10.9,0.0,40.13,32.963516,-117.064575,0.21213204,true,3,17,2.46,181.78,0.02,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:242,-52,10.9,0.0,39.72,32.963516,-117.064575,0.22472204,true,3,17,1.74,181.91998,1.45,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:440,-48,10.9,0.0,39.32,32.963516,-117.064575,0.19416487,true,3,17,2.33,181.70999,-0.09,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:540,-51,10.9,0.0,39.17,32.963516,-117.064575,0.19416487,true,3,17,2.72,181.64001,-0.19,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:768,-47,10.9,0.0,38.77,32.963516,-117.064575,0.1264911,true,3,17,3.47,181.54001,0.11,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:50:919,-49,10.9,0.0,38.41,32.963516,-117.064575,0.13928388,true,3,17,4.19,181.54001,-1.25,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:51:118,-51,10.9,0.0,38.03,32.963516,-117.064575,0.11661904,true,3,17,3.13,181.56,-2.21,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:51:321,-49,10.9,0.0,37.67,32.963516,-117.064575,0.15264337,true,3,17,3.46,181.69,-2.11,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:51:552,-53,10.9,0.0,37.27,32.963516,-117.064575,0.18601075,true,3,17,2.71,181.75,-1.04,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:51:739,-46,10.9,0.0,36.86,32.963516,-117.064575,0.14764823,true,3,17,2.53,182.01001,1.37,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:51:805,-52,10.9,0.0,36.68,32.963516,-117.064575,0.15811388,true,3,17,2.91,182.16998,2.12,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:000,-49,10.9,0.0,36.3,32.963516,-117.064575,0.11313708,true,3,17,4.58,182.20001,-0.05,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:201,-49,10.9,0.0,35.94,32.963516,-117.064575,0.05830952,true,3,17,2.86,181.76999,-1.51,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:406,-48,10.9,0.0,35.56,32.963516,-117.064575,0.05830952,true,3,17,2.5,181.54001,-0.8,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:595,-47,10.9,0.0,35.18,32.963516,-117.064575,0.1077033,true,3,17,1.94,181.26001,0.02,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:798,-52,10.9,0.0,34.77,32.963516,-117.064575,0.092195444,true,3,17,2.25,181.04999,1.0,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:52:998,-51,10.9,0.0,34.4,32.963516,-117.064575,0.111803405,true,3,17,4.26,180.94,-0.77,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:53:079,-49,10.9,0.0,34.24,32.963516,-117.064575,0.111803405,true,3,17,4.19,180.9,-1.03,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:53:280,-49,10.9,0.0,33.89,32.963516,-117.064575,0.0781025,true,3,17,3.66,180.88,-0.14,15,225,1,3,21,14,false,2,0,0.4
20150713 14:14:53:485,-47,10.9,0.0,33.44,32.963516,-117.064575,0.080622576,true,3,17,2.9,180.73999,1.24,15,225,1,3,21,14,false,2,0,0.4
